EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
71713,2022/08/04 04:00:00+00,1691738,FOOD SERVICE,PAPA MURPHY'S,5016,MUD LN,LOUISVILLE,KY,40229,REGULAR,93,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (Personal drink improperly stored on food preparation table.),605,3547
71713,2022/08/04 04:00:00+00,1691738,FOOD SERVICE,PAPA MURPHY'S,5016,MUD LN,LOUISVILLE,KY,40229,REGULAR,93,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored.,605,3548
63221,2022/06/01 04:00:00+00,1676095,FOOD SERVICE,DAYS INN,4051,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  - butter, yogurt and milk holding at 45-49 degrees F (Discarded). ",605,3549
67845,2022/09/01 04:00:00+00,1698750,FOOD SERVICE,CALIFORNIA PIZZA KITCHEN,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,3550
67845,2022/09/01 04:00:00+00,1698750,FOOD SERVICE,CALIFORNIA PIZZA KITCHEN,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,3551
80096,2022/09/01 04:00:00+00,1698751,FOOD SERVICE,BJ'S RESTAURANT & BREWHOUSE,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,95,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,3552
116395,2022/09/15 04:00:00+00,1701788,FOOD SERVICE,SUBWAY #3676,1979,BROWNSBORO RD,LOUISVILLE,KY,40206,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Chicken, Roast Beef, Chicken Salad, cheese, tomatoes, lettuce all holding between 46-55 degrees- items quarantined and voluntarily discarded). ",605,3553
109609,2022/07/01 04:00:00+00,1685196,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,91,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.(Roaches),605,3554
35197,2022/06/01 04:00:00+00,1676096,FOOD SERVICE,WAFFLE HOUSE #221,4150,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The utensil (kitchenware/tableware) surface temperature on a hot water mechanical operation is less than 71°C (160°F)- (Reset the breaker and corrected).,605,3555
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (open container personal drink stored over top of food preparation table),605,3556
72225,2022/03/08 05:00:00+00,1656776,FOOD SERVICE,DOUBLE DRAGON #9,9501,TAYLORSVILLE RD,LOUISVILLE,KY,40299,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Do not store cooked food at room tempurature unless using Time as a public health control.,605,3557
84636,2022/03/23 04:00:00+00,1660930,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. (Observed employee washing dishes and not using a sanitizing solution to dip dishes in before storing items to dry) Corrected immediately.,605,3558
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task. (gloves being changed without washing hands after handling raw chicken.),605,3559
84636,2022/03/23 04:00:00+00,1660930,FOOD SERVICE,OSAKA JAPANESE RESTAURANT,426,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,86,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,"Toxic substances not properly labeled. (Spray bottle containing a purple liquid, without identifying label stored on a food prep surface)",605,3560
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  Beef at 70 degrees fahrenheit.,605,3561
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,56,"Physical facilities installed, maintained and clean",No,Floors not clean.  Floors not draining properly.  Mop water not disposed of promptly after use.  Mop head stored on the floor.,605,3562
109650,2022/02/02 05:00:00+00,1650375,FOOD SERVICE,WAFFLE HOUSE #1001,12923,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy.  Several containers of expired milk were quarantined and voluntarily discarded.,605,3563
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3564
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (cut and diced tomatoes prepared on 3/17) (discarded)",605,3565
109650,2022/02/02 05:00:00+00,1650375,FOOD SERVICE,WAFFLE HOUSE #1001,12923,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,Raw eggs in the shell not maintained at 7°C (45°F) or below.  Items quarantined and voluntarily discarded.,605,3566
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No hot water running under pressure.,605,3567
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment. (ice build up inside of walk-in freezer),605,3568
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employee  eating, drinking, or tobacco use in an unauthorized area.  Improper personal item storage",605,3569
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3570
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,10,Adequate hand washing facilities supplied and accessible,No,Hand sink being used for purposes other than hand washing.,605,3571
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,10,Adequate hand washing facilities supplied and accessible,No,"Handsinks not stocked at all times. (missing papertowels, and trashcan nearby). *corrected at one sink  Handsinks not accesible at all times (blocked by moop bucket) *corrected",605,3572
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,38,"Food properly labeled; original container",No,Bulk food not stored in the product container or package in which it was obtained and without identifying label.,605,3573
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (chicken and shrimp holding at 57 degrees F) (discarded),605,3574
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (sewage accumulating near wall in dining area),605,3575
90496,2021/12/08 05:00:00+00,1641196,FOOD SERVICE,QDOBA #2753,1831,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,19,PROPER COOKING TIME AND TEMPERATURE,Yes,TCS foods not cooked to proper temperature/time requirement.,605,3576
90496,2021/12/08 05:00:00+00,1641196,FOOD SERVICE,QDOBA #2753,1831,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.,605,3577
113706,2021/10/04 04:00:00+00,1627206,FOOD SERVICE,SHAKE IT HIGHLANDS,2120 1/2,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,84,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,3578
113706,2021/10/04 04:00:00+00,1627206,FOOD SERVICE,SHAKE IT HIGHLANDS,2120 1/2,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,84,2,Certified food protection manager,No,No certified food manager present.,605,3579
113706,2021/10/04 04:00:00+00,1627206,FOOD SERVICE,SHAKE IT HIGHLANDS,2120 1/2,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,84,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.  Handsink used for purposes other than handwashing.,605,3580
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,39,"Contamination prevented during food preparation, storage and display",No,Food not stored at least 6 inches above the floor (Freezer). ,605,3581
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,3582
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3583
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Improper storage of clean utensils (Utensils must be inverted). ,605,3584
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Ware washing machine not properly operating (Final rinse not at 180 degrees). ,605,3585
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,50,Nonfood-contact surfaces clean,No,Nonfood-contact surfaces have accumulation of soil (Shelving and reach in doors in need of cleaning). ,605,3586
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Outer openings not protected against entry of pests.  Floors not clean (Under equipment).   Hood in need of cleaning.,605,3587
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,2,Certified food protection manager,No,No certified food manager present.,605,3588
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3589
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. ,605,3590
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy. (milk exp 02/07/22, and sour cream 02/06/22)  Unwholesome foods. (Pork, cooked cheese dishes)",605,3591
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,15,Food separated and protected,No,Raw animal foods not separated from Ready-to-Eat Foods.  Raw animal foods not separated by minimum cooking temperatures.  (eggs and raw ground beef stored above RTE foods) *corrected  ,605,3592
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,17,Food stored covered,No,"Food stored uncovered. (in cooler, freezer, and walk-in cooler) *corrected/discarded",605,3593
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 135F or above. (cooked chicken in faulty warmer, cooked vegetables in hot well, cooked battered potatoes wedges left out at room temperature) *corrected/ discarded",605,3594
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Potentially hazardous food prepared on site, Ready-to- Eat, and intended to be held more than 24 hours not date marked (exceptions- Reduced Oxygen Packaging). *corrected",605,3595
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,36,Approved thawing methods used,No,Improper thawing method being used for TCS food.  TCS Foods thawed at room temperature. (fish) *corrected,605,3596
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,37,Thermometers provided and accurate,No,Thermometer sensor not located in the warmest part of the refrigerator or coolest part of hot storage unit. (by door)  Thermometer not easily visible in cold or hot holding unit.  Lack of accurate thermometers in all TCS hold units observed.,605,3597
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,38,"Food properly labeled; original container",No,All foods must be labelled with standard identity unless in orginial packaged container.,605,3598
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,43,Posted:  Permit/Inspection/Hand washing,No,2022 Permit unpaid/ not posted.,605,3599
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,44,"In-use utensils, properly stored",No,Dispensing food with a bowl or other container without a handle. (sugar) *corrected  In-use food dispensing utensil(s) not properly stored. (scoop handles must not touch the product- flour),605,3600
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"The chlorine, quaternary ammonium or iodine solution for a mechanical wearwashing is not at proper concentration levels. (in use dishmachine not sanitizing)  Utensils and food contact surfaces of equipment not sanitized after cleaning. (washing utensils in prep sinks)  ",605,3601
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 41F or below. (butter and cream cheese on buffet line 52-54F),605,3602
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not cleary marked to indicare the date or day by which the food shall be consumed, sold, or discarded.",605,3603
35197,2022/06/01 04:00:00+00,1676096,FOOD SERVICE,WAFFLE HOUSE #221,4150,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (exp 05/27 and exp 05/30)- Discarded. ,605,3604
88197,2022/08/23 04:00:00+00,1696201,FOOD SERVICE,ANNIE'S PIZZA,4771,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,83,46,"Single use/single service articles:  properly stored, used",No,Re-use of single service items.,605,3605
106862,2022/08/10 04:00:00+00,1693288,FOOD SERVICE,TOWNEPLACE SUITES,6601,PARAMOUNT PARK DR,LOUISVILLE,KY,40213,REGULAR,77,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy.  - Half and Half Creamer exp (06/23/22)  - Greek Yogurt exp (06/09/22),605,3606
113094,2022/09/29 04:00:00+00,1704934,FOOD SERVICE,EL TACO RANCHERO,5015,POPLAR LEVEL RD,LOUISVILLE,KY,40219,REGULAR,82,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed properly (Not utilizing papertowel to turn off the faucet after washing hands). ,605,3607
115940,2022/08/08 04:00:00+00,1692689,FOOD SERVICE,JOJO GYROS 2,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,3608
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Improper storage of chemicals. (on perp line and bar area),605,3609
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,37,Thermometers provided and accurate,No,Thermometer sensor not located in the warmest part of the refrigerator or coolest part of hot storage unit.  Thermometer not easily visible in cold or hot holding unit.  Thermometer not easily readable.,605,3610
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,39,"Contamination prevented during food preparation, storage and display",No,Food not protected or not prevented from contamination during storage. (dead bugs),605,3611
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,40,"Personal cleanliness; hair restraints",No,No hair restraints where required.,605,3612
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,41,Wiping cloths:  properly used and stored,No,Wiping cloths not stored in sanitizing solution between uses.,605,3613
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Missing chemical test strips. (QUAT test strips)  The ware washing sink is being used for hand washing.,605,3614
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,50,Nonfood-contact surfaces clean,No,"Non-food contact surfaces have accumulation of dust, dirt, food residue and other debris.  Non-food contact surfaces lack regular cleaning.",605,3615
107689,2022/09/28 04:00:00+00,1704587,FOOD SERVICE,BEST WESTERN,4110,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,56,"Physical facilities installed, maintained and clean",No,Floors not clean. (under dishmachine area)  Employee possessions not stored properly.,605,3616
107585,2022/06/02 04:00:00+00,1676582,FOOD SERVICE,WENDYS,3610,BUECHEL BYPASS,LOUISVILLE,KY,40218,REGULAR,81,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3617
107585,2022/06/02 04:00:00+00,1676582,FOOD SERVICE,WENDYS,3610,BUECHEL BYPASS,LOUISVILLE,KY,40218,REGULAR,81,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task. (raw to ready-to-eat foods)  Hands not washed properly.,605,3618
107585,2022/06/02 04:00:00+00,1676582,FOOD SERVICE,WENDYS,3610,BUECHEL BYPASS,LOUISVILLE,KY,40218,REGULAR,81,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods. (Salads),605,3619
107585,2022/06/02 04:00:00+00,1676582,FOOD SERVICE,WENDYS,3610,BUECHEL BYPASS,LOUISVILLE,KY,40218,REGULAR,81,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.  Hand cleaner not provided at lavatory or hand washing sink.,605,3620
107585,2022/06/02 04:00:00+00,1676582,FOOD SERVICE,WENDYS,3610,BUECHEL BYPASS,LOUISVILLE,KY,40218,REGULAR,81,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not properly stored. ,605,3621
